name,split,category,sub-category,Oneshot-Multi,freesound-id,url,username,original-tags,description
00634.wav,train,Footstep,Walk,Multi-shot,51151,https://freesound.org/people/RutgerMuller/sounds/51151/,RutgerMuller,"cracking, feet, foot, footstep, old, run, running, stair, staircase, stairs, stairway, step, walk, wood, wooden",I'm walking up or down wooden stairs. A bit of wooden cracking can be heard. Recorded with Edirol R-1 &amp; Sennheiser ME66.
00635.wav,train,Liquid,Shower,Multi-shot,218838,https://freesound.org/s/218838/,kellyconidi,"bathroom, running, shower, water",shower running
00636.wav,train,Footstep,Walk,Multi-shot,403614,https://freesound.org/people/LamaMakesMusic/sounds/403614/,LamaMakesMusic,"break, crack, crunch, feet, foley, foot, footstep, ice, ice-crack, shoe, shoes, step",Recording Device: Tascam-DR40
00637.wav,train,Click,Knock,Multi-shot,426736,https://freesound.org/people/SamuelGremaud/sounds/426736/,SamuelGremaud,"door, knock, knocking, knocks",Son de frappements 闂 une porte. Son enregistr闂 avec un ZOOM H4N Pro. Sound of knocking. Sound recorded with a ZOOM H4N Pro. My sounds are licensed under the Creative Commons 0 License but it would be a pleasure for me to hear your work so doesn闂傚倸鍊烽懗鍫曞磻閵娾晛纾块柡灞诲劜閸 hesitate to comment or to send me a message with your work :)
00638.wav,train,Footstep,Walk,Multi-shot,463667,https://freesound.org/people/alec_mackay/sounds/463667/,alec_mackay,"footstep, solid, wood",footsteps wood solid
00639.wav,train,Clothing,ClothRipping,Multi-shot,262583,https://freesound.org/people/sampson021/sounds/262583/,sampson021,"breaking, cloth, destroy, foley, noise, paper, ripping, shirt, tear, tearing, tearing-apart, tearing-paper",Sound of paper towels being ripped apart. Could be used for someone tearing their shirt off ;).
00640.wav,train,Click,Knock,Multi-shot,109203,https://freesound.org/people/Gutek/sounds/109203/,Gutek,"car, knocking, window",Knocking on car window. Few Stereo records taken outside the car. Street noises in the background. Gear: Marantz PMD620
00641.wav,train,Click,KeyboardTyping,Multi-shot,181004,https://freesound.org/people/uEffects/sounds/181004/,uEffects,"key, keyboard, press, sound, taps, tastatur, taste, tip, tippen",I recorded these sounds for a video trailer.
00642.wav,train,Material-Interaction,PencilWriting,Multi-shot,552972,https://freesound.org/people/Joao_Janz/sounds/552972/,Joao_Janz,"book, brush, close, cover, drawing, foley, hand, laying, open, pack, paper, pen, sideways, slide, sliding, sound, tap, tapping, thick, thin, turn, upright, writing",The recordings found in this foley pack are all original recordings made by myself and they are intended for free public use to help content creators with their commercial or non-commercial projects. They are not intended for redistribution and misappropriation with monetary gain in mind. Microphones used: - Rode M5 Stereo Pair Processing applied: - Minimal Low-freq. filtering - Denoising where necessary These recordings were made with the best of intentions and with the limited resources so do not expect professional studio recorded foley. Thank you and enjoy!
00643.wav,train,Footstep,Walk,Multi-shot,342413,https://freesound.org/people/ivolipa/sounds/342413/,ivolipa,"boots, footstep, gravel, ground, nature, step, walk",Footsteps on the gravel. Boots on the feet.
00644.wav,train,Footstep,Walk,Multi-shot,386929,https://freesound.org/people/BurghRecords/sounds/386929/,BurghRecords,"footstep, indoors, walk, wav",Wav 24bit 96khz Soft footsteps indoors sound effect. This is a sound effect created by BurghRecords and is free to be used for any purpose. From our new Sounds Of life Sample pack series. Sound effect licensed for royalty-free use under a Creative Commons Attribution 4.0 International License. Wav 24bit 96khz Coming Soon to : <a href="https://www.edinburghrecords.com/" rel="nofollow">https://www.edinburghrecords.com/</a> - Visit BurghRecords in Facebook: <a href="https://facebook.com/edinburghrecords/" rel="nofollow">https://facebook.com/edinburghrecords/</a> Twitter: <a href="https://twitter.com/burghrecords?lang=en" rel="nofollow">https://twitter.com/burghrecords?lang=en</a>
00645.wav,train,Footstep,Walk,Multi-shot,463667,https://freesound.org/people/alec_mackay/sounds/463667/,alec_mackay,"footstep, solid, wood",footsteps wood solid
00646.wav,train,Liquid,Pour,Multi-shot,757258,https://freesound.org/s/757258/,HenKonen,"bottle, glass, pouring, sfx, wine",The "popping" sound a full wine bottle makes when the wine is being poured out from it. Also sound of wine glass filling.
00647.wav,train,Footstep,Walk,Multi-shot,783668,https://freesound.org/s/783668/,LukaCafuka,"crunch, footsteps, snow, step, steps, walk, walking","Sounds of footsteps on snow, recorded with a Zoom H1n"
00648.wav,train,Human,PunchHit,One-shot,505661,https://freesound.org/people/Themiwa100/sounds/505661/,Themiwa100,"fight, hit, punch, punches, smack",Couple of punches for ya! Made with punching my left hand with my right
00649.wav,train,Break/Drop,GlassBreak,Multi-shot,523063,https://freesound.org/people/magnuswaker/sounds/523063/,magnuswaker,"breaking, debris, field, glass, shatter, smashing","a softer, more subtle version of glass smash 1. A litre glass bottle was used amongst a glass coffee jar which produce varying elements of glass shapes creating intertwining sounds themselves when broken, smashed up and moved. Be very careful breaking glass for foley sounds, as getting cut or have debris flying about is very injurious to ones health! Nearly got a slither of glass in my eye for my troubles."
00650.wav,train,Metal,CoinJingle,Multi-shot,485760,https://freesound.org/people/SpaceJoe/sounds/485760/,SpaceJoe,"buy, coin, coins, ding, drop, dropping, falling, finance, metal, money, move, pay, payment, shop",Coins being moved around
00651.wav,train,Click,KeyboardTyping,Multi-shot,467891,https://freesound.org/people/nakenne/sounds/467891/,nakenne,"button, click, foley, keyboard, press",a button being pressed
00652.wav,train,Human,Sniffle,Multi-shot,467203,https://freesound.org/people/ThunderQuads/sounds/467203/,ThunderQuads,"blow, blowing, blowing-nose, cold, cough, crying, disease, health, human, ill, infection, male, man, nasal, nose, raw, sad, sick, sickness, sneeze, sniffle, tissue, unhealthy, virus",Here is a sound of someone with the sniffles
00653.wav,train,Material-Interaction,IceCube,Multi-shot,319992,https://freesound.org/people/KenRT/sounds/319992/,KenRT,"bar, bartending, beverage, cocktail, food-and-drink, ice",Tossing a couple of ice cubes into a pint glass. Recorded on Cubase using an M-Audio mic.
00654.wav,train,Break/Drop,GlassBreak,One-shot,594134,https://freesound.org/people/Kiano.ow/sounds/594134/,Kiano.ow,"bang, breakingglass, glass, impact, window",Glass bottle thrown against a rock
00655.wav,train,Break/Drop,IceBreak,Multi-shot,135445,https://freesound.org/people/jwb4/sounds/135445/,jwb4,"crack, crackle, crunch, ice, outside, winter",I set my iphone down next to a frozen puddle and then break it with my shoe.
00656.wav,train,Liquid,Splash,One-shot,316592,https://freesound.org/people/EpicWizard/sounds/316592/,EpicWizard,"boat, lake, paddle, river, splash, water","Part of a collection of sounds of paddle strokes in the water, a series ranging from soft to heavy. Recorded with a Zoom h4 in Okanagan, BC. If you download the whole pack, you can take advantage of the quick and dirty Kontakt inst I put together: <a href=""https://goo.gl/yypVkR"" rel=""nofollow"">https://goo.gl/yypVkR</a> If can come up with something fancier, let me know. :)"
00657.wav,train,Metal,CoinJingle,Multi-shot,718225,https://freesound.org/people/paulettl/sounds/718225/,paulettl,"cash, coin, money",Coins falling into metall box
00658.wav,train,Material-Interaction,WhiteboardWriting,Multi-shot,379893,https://freesound.org/people/13GPanska_Markova_Lucie/sounds/379893/,13GPanska_Markova_Lucie,"chalk, class, classroom, krida, psani, psat, school, skola, write, writing",Writing with chalk.
00659.wav,train,Human,Sneeze,Multi-shot,652463,https://freesound.org/people/ahklys27/sounds/652463/,ahklys27,"human, sneeze, sneezes, sneezing","I was busy recording something else, and sneezed twice. The recording came out particularly crisp, so I cleaned it up the rest of the way, and decided to post it here. Feel free to use in video games, movies, whatever. It would be cool to see what my sneezes end up in, but no credit needed. creative commons all the way baby sneeze it on up"
00660.wav,train,Click,MouseButtonClick,One-shot,195305,https://freesound.org/people/YOH/sounds/195305/,YOH,"click, computer, double, mouse, press","Simple Mouse Clicks, very close recording. Recorded with Zoom H1"
00661.wav,train,Material-Interaction,VelcroRip,One-shot,607262,https://freesound.org/people/AdrianoAnjos/sounds/607262/,AdrianoAnjos,"pulling, ripped, ripping, strap, tron, velcro",Velcro sound recorded on a zoom h5
00662.wav,train,Metal,BulletDrop,Multi-shot,182239,https://freesound.org/people/martian/sounds/182239/,martian,"bullet, foley, spin",Foley bullet spin
00663.wav,train,Break/Drop,IceBreak,Multi-shot,263904,https://freesound.org/people/JarredGibb/sounds/263904/,JarredGibb,"break, cold, crack, foot, footstep, freeze, frost, frozen, gibb, ice, jarred, snow, sound, step, walk, winter",Ice 10 - reverse Derived From a Wildtrack whilst recording some ambiences - Jarred Gibb
00664.wav,train,Break/Drop,BottleCrush,Multi-shot,674637,https://freesound.org/people/Geoff-Bremner-Audio/sounds/674637/,Geoff-Bremner-Audio,"audio, background, click, crackle, crunch, effectnoise, effects, foley, multimedia, noise, plastic, post-production, sound, sound-design, soundscape",Cracking and crunching an empty plastic waterbottle ~-24 LUFS and sweetened in RX8
00665.wav,train,Footstep,Walk,Multi-shot,369580,https://freesound.org/people/Adielees9/sounds/369580/,Adielees9,"cheshire, england, footstep, liquid, nature, river, slow, splash, stream, water",Recorded using a Zoom H4n. Slow footsteps walking in a small static stream.
00666.wav,train,Click,Knock,Multi-shot,249932,https://freesound.org/people/launemax/sounds/249932/,launemax,"glass, knock, outside, window","knocking on a glass surface, for example on a window, in different tempi and rhythms."
00667.wav,train,Footstep,Walk,Multi-shot,465911,https://freesound.org/people/flex0rnaut/sounds/465911/,flex0rnaut,"feet, foot, footstep, horse, leaves, nature, running, shoe, step, walk",A few choices to choose from. Hope it helps :) Recorded with Stereo Capsule Zoom H6
00668.wav,train,Open/Close-Mechanism,DoorSlam,Multi-shot,452594,https://freesound.org/people/kyles/sounds/452594/,kyles,"close, door, hard, hit, metal, or, roomy, rv, screen, slam, trailer",door metal screen door in trailer rv close hard slam or hit roomy various.wav
00669.wav,train,Liquid,Toilet,Multi-shot,62497,https://freesound.org/people/The-Sacha-Rush/sounds/62497/,The-Sacha-Rush,"sample, splash, toilet, toilet-spalsh, water",Sound of water that splashes in toilet .
00670.wav,train,Click,KeyboardTyping,One-shot,399443,https://freesound.org/people/chestnutjam/sounds/399443/,chestnutjam,"button, click, clicking, clicks, computer, mouse",The mouse is black.
00671.wav,train,Click,SwitchToggle,Multi-shot,593977,https://freesound.org/people/mincedbeats/sounds/593977/,mincedbeats,"click, light, off, switch, wall",On and off switch on the wall for a kitchen light.
00672.wav,train,Footstep,SingleStep,One-shot,505134,https://freesound.org/people/mitchanary/sounds/505134/,mitchanary,"footstep, step, walk",footstep walk step
00673.wav,train,Open/Close-Mechanism,WindowOpenClose,Multi-shot,559547,https://freesound.org/people/juanpbueno7/sounds/559547/,juanpbueno7,"room, window",Sound recording opening the window of a room
00674.wav,train,Footstep,Walk,Multi-shot,463667,https://freesound.org/people/alec_mackay/sounds/463667/,alec_mackay,"footstep, solid, wood",footsteps wood solid
00675.wav,train,Footstep,Walk,Multi-shot,705509,https://freesound.org/people/felix.blume/sounds/705509/,felix.blume,"california, country, dance, dancing, desert, dismatch, footstep, gravel, match, music, people, sand, sneakers, step, usa","Country dancing footsteps on sand in the desert, 3 people match and dismatch their steps Sound recorded by a MS setup Schoeps CCM41+CCM8 Sound Devices 788T recorder with CL8 Sound reference: KT_121019T004 Recorded in October 2012 in California, USA"
00676.wav,train,Footstep,Walk,Multi-shot,445155,https://freesound.org/people/BrendanSound12/sounds/445155/,BrendanSound12,"crunch, feet, footstep, sand, walk","A person with a pair of Adidas NMD's walked on a sandy playground in a park to execute the sound. A Zoom H6 recorder was used, with the XY Capsule, recorded in a park."
00677.wav,train,Footstep,Walk,Multi-shot,464520,https://freesound.org/people/Galbenshire/sounds/464520/,Galbenshire,"footstep, stone, walk","The sounds of footsteps on a stoned surface. This sound was made as part of a college project, but can be used by anyone."
00678.wav,train,Footstep,Walk,Multi-shot,687059,https://freesound.org/people/deadrobotmusic/sounds/687059/,deadrobotmusic,"foley, forest, nature, textures, walk",Walking In The Forest Texture 1 //cc0
00679.wav,train,Footstep,Walk,Multi-shot,456428,https://freesound.org/people/Frigus_XIII/sounds/456428/,Frigus_XIII,"boots, concrete, footstep, road, surfaced, walk",footsteps on surfaced road in boots
